date_collected,timing,plot_id,quad,fire_severity,species_code,plant_type,percent_cover
2018-05-03,Post-1year,P-01,39,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-01,42,med,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-01,45,med,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-02,0,low,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-02,6,low,ADEFASFAS,sprout,5
2018-05-03,Post-1year,P-02,9,low,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-02,12,low,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-02,18,low,ADEFASFAS,sprout,9
2018-05-03,Post-1year,P-02,21,low,ADEFASFAS,sprout,8
2018-05-03,Post-1year,P-02,24,low,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-04,0,high,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-04,6,high,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-04,9,high,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-04,15,high,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-04,21,high,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-04,24,med,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-04,27,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-04,30,high,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-04,33,med,ADEFASFAS,sprout,5
2018-05-03,Post-1year,P-04,36,high,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-04,39,high,ADEFASFAS,sprout,3
2018-05-03,Post-1year,P-04,45,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-04,48,med,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-05,6,high,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-05,12,med,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-05,15,med,ADEFASFAS,sprout,5
2018-05-03,Post-1year,P-05,18,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-05,21,med,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-05,45,med,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-05,48,med,ADEFASFAS,sprout,3
2018-05-03,Post-1year,P-06,3,high,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-06,9,high,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-06,12,high,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-06,15,high,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-06,24,high,ADEFASFAS,sprout,6
2018-05-03,Post-1year,P-06,27,med,ADEFASFAS,sprout,4
2018-05-03,Post-1year,P-06,30,med,ADEFASFAS,sprout,5
2018-05-03,Post-1year,P-06,33,med,ADEFASFAS,sprout,4
2018-05-03,Post-1year,P-06,36,med,ADEFASFAS,sprout,6
2018-05-03,Post-1year,P-06,39,low,ADEFASFAS,sprout,6
2018-05-03,Post-1year,P-06,42,low,ADEFASFAS,sprout,3
2018-05-03,Post-1year,P-06,45,low,ADEFASFAS,sprout,7
2018-05-03,Post-1year,P-06,48,low,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-07,18,high,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-07,21,med,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-07,24,high,ADEFASFAS,sprout,1
2018-05-03,Post-1year,P-07,30,high,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-07,33,high,ADEFASFAS,sprout,0.5
2018-05-03,Post-1year,P-07,39,high,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-08,0,med,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-08,3,med,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-08,15,med,ADEFASFAS,sprout,5
2018-05-03,Post-1year,P-08,18,med,ADEFASFAS,sprout,0.25
2018-05-03,Post-1year,P-08,21,med,ADEFASFAS,sprout,5
2018-05-03,Post-1year,P-08,36,med,ADEFASFAS,sprout,7
2018-05-03,Post-1year,P-08,39,med,ADEFASFAS,sprout,3
2018-05-03,Post-1year,P-09,12,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-09,15,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-09,27,med,ADEFASFAS,sprout,3
2018-05-03,Post-1year,P-09,30,med,ADEFASFAS,sprout,6
2018-05-03,Post-1year,P-09,33,med,ADEFASFAS,sprout,4
2018-05-03,Post-1year,P-09,36,med,ADEFASFAS,sprout,3
2018-05-03,Post-1year,P-09,42,med,ADEFASFAS,sprout,3
2018-05-03,Post-1year,P-10,3,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-10,24,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-10,36,med,ADEFASFAS,sprout,12
2018-05-03,Post-1year,P-10,42,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-10,45,med,ADEFASFAS,sprout,2
2018-05-03,Post-1year,P-10,48,low,ADEFASFAS,sprout,11
2018-05-03,Post-1year,P-05,45,med,AGRHAL,NA,0.5
2018-05-03,Post-1year,P-05,48,med,AGRHAL,NA,8
2018-05-03,Post-1year,P-08,36,med,AGRHAL,NA,0.5
2018-05-03,Post-1year,P-09,3,med,AGRHAL,NA,0.25
2018-05-03,Post-1year,P-09,6,med,AGRHAL,NA,0.5
2018-05-03,Post-1year,P-09,9,med,AGRHAL,NA,1
2018-05-03,Post-1year,P-09,12,med,AGRHAL,NA,0.25
2018-05-03,Post-1year,P-09,15,med,AGRHAL,NA,2
2018-05-03,Post-1year,P-09,21,med,AGRHAL,NA,3
2018-05-03,Post-1year,P-09,24,med,AGRHAL,NA,3
2018-05-03,Post-1year,P-09,27,med,AGRHAL,NA,4
2018-05-03,Post-1year,P-09,33,med,AGRHAL,NA,8
2018-05-03,Post-1year,P-09,36,med,AGRHAL,NA,0.25
2018-05-03,Post-1year,P-09,39,med,AGRHAL,NA,2
2018-05-03,Post-1year,P-09,42,med,AGRHAL,NA,4
2018-05-03,Post-1year,P-09,45,med,AGRHAL,NA,3
2018-05-03,Post-1year,P-10,0,med,AGRHAL,NA,0.5
2018-05-03,Post-1year,P-10,9,med,AGRHAL,NA,3
2018-05-03,Post-1year,P-10,12,med,AGRHAL,NA,0.25
2018-05-03,Post-1year,P-10,15,med,AGRHAL,NA,2
2018-05-03,Post-1year,P-10,15,med,AGRHAL,NA,4
2018-05-03,Post-1year,P-10,18,med,AGRHAL,NA,2
2018-05-03,Post-1year,P-10,21,med,AGRHAL,NA,1
2018-05-03,Post-1year,P-10,24,med,AGRHAL,NA,0.5
2018-05-03,Post-1year,P-10,27,med,AGRHAL,NA,2
2018-05-03,Post-1year,P-10,33,med,AGRHAL,NA,0.5
2018-05-03,Post-1year,P-10,36,med,AGRHAL,NA,0.5
2018-05-03,Post-1year,P-10,39,med,AGRHAL,NA,2
2018-05-03,Post-1year,P-10,42,med,AGRHAL,NA,1
2018-05-03,Post-1year,P-10,42,med,AGRHAL,NA,1
2018-05-03,Post-1year,P-10,45,med,AGRHAL,NA,0.25
2018-05-03,Post-1year,P-01,0,high,AIRCAR,NA,2
2018-05-03,Post-1year,P-01,3,med,AIRCAR,NA,1
2018-05-03,Post-1year,P-01,6,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-01,9,med,AIRCAR,NA,6
2018-05-03,Post-1year,P-01,15,med,AIRCAR,NA,1
2018-05-03,Post-1year,P-01,18,med,AIRCAR,NA,3
2018-05-03,Post-1year,P-01,21,med,AIRCAR,NA,10
2018-05-03,Post-1year,P-01,24,med,AIRCAR,NA,8
2018-05-03,Post-1year,P-01,27,med,AIRCAR,NA,1
2018-05-03,Post-1year,P-01,30,med,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-01,33,med,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-01,36,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-01,39,med,AIRCAR,NA,8
2018-05-03,Post-1year,P-01,42,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-01,45,med,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-01,48,med,AIRCAR,NA,3
2018-05-03,Post-1year,P-02,0,low,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-02,3,low,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-02,6,low,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-02,9,low,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-02,15,low,AIRCAR,NA,1
2018-05-03,Post-1year,P-02,18,low,AIRCAR,NA,2
2018-05-03,Post-1year,P-02,30,high,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-02,39,high,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-02,42,low,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-02,48,low,AIRCAR,NA,2
2018-05-03,Post-1year,P-04,30,high,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-04,33,med,AIRCAR,NA,6
2018-05-03,Post-1year,P-04,36,high,AIRCAR,NA,7
2018-05-03,Post-1year,P-04,39,high,AIRCAR,NA,7
2018-05-03,Post-1year,P-04,42,high,AIRCAR,NA,1
2018-05-03,Post-1year,P-04,45,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-05,3,high,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-05,6,high,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-05,9,med,AIRCAR,NA,8
2018-05-03,Post-1year,P-05,12,med,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-05,15,med,AIRCAR,NA,1
2018-05-03,Post-1year,P-05,18,med,AIRCAR,NA,3
2018-05-03,Post-1year,P-05,21,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-05,24,med,AIRCAR,NA,1
2018-05-03,Post-1year,P-05,27,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-05,30,med,AIRCAR,NA,7
2018-05-03,Post-1year,P-05,33,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-05,36,med,AIRCAR,NA,2
2018-05-03,Post-1year,P-05,39,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-05,45,med,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-06,0,high,AIRCAR,NA,1
2018-05-03,Post-1year,P-06,6,high,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-06,9,high,AIRCAR,NA,2
2018-05-03,Post-1year,P-06,15,high,AIRCAR,NA,1
2018-05-03,Post-1year,P-06,21,high,AIRCAR,NA,2
2018-05-03,Post-1year,P-06,24,high,AIRCAR,NA,4
2018-05-03,Post-1year,P-06,27,med,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-06,36,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-06,39,low,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-06,42,low,AIRCAR,NA,2
2018-05-03,Post-1year,P-06,45,low,AIRCAR,NA,5
2018-05-03,Post-1year,P-06,48,low,AIRCAR,NA,22
2018-05-03,Post-1year,P-07,0,high,AIRCAR,NA,1
2018-05-03,Post-1year,P-07,3,high,AIRCAR,NA,1
2018-05-03,Post-1year,P-07,6,high,AIRCAR,NA,2
2018-05-03,Post-1year,P-07,9,high,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-07,12,high,AIRCAR,NA,2
2018-05-03,Post-1year,P-07,27,high,AIRCAR,NA,2
2018-05-03,Post-1year,P-07,30,high,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-07,36,high,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-08,21,med,AIRCAR,NA,0.5
2018-05-03,Post-1year,P-08,24,med,AIRCAR,NA,1
2018-05-03,Post-1year,P-08,30,high,AIRCAR,NA,2
2018-05-03,Post-1year,P-09,6,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,0,med,AIRCAR,NA,1
2018-05-03,Post-1year,P-10,3,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,6,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,9,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,12,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,15,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,15,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,18,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,24,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,36,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-10,42,med,AIRCAR,NA,0.25
2018-05-03,Post-1year,P-06,27,med,APIANG,NA,2
2018-05-03,Post-1year,P-06,30,med,APIANG,NA,1
2018-05-03,Post-1year,P-06,39,low,APIANG,NA,0.5
2018-05-03,Post-1year,P-06,42,low,APIANG,NA,0.5
2018-05-03,Post-1year,P-08,18,med,APIANG,NA,1
2018-05-03,Post-1year,P-08,21,med,APIANG,NA,0.5
2018-05-03,Post-1year,P-07,12,high,ARCMAN,NA,0.25
2018-05-03,Post-1year,P-05,42,med,ASTGAM,NA,1
2018-05-03,Post-1year,P-06,24,high,ASTGAM,NA,0.5
2018-05-03,Post-1year,P-06,27,med,ASTGAM,NA,0.25
2018-05-03,Post-1year,P-06,30,med,ASTGAM,NA,0.5
2018-05-03,Post-1year,P-06,33,med,ASTGAM,NA,1
2018-05-03,Post-1year,P-06,36,med,ASTGAM,NA,0.25
2018-05-03,Post-1year,P-08,15,med,ASTGAM,NA,0.25
2018-05-03,Post-1year,P-08,24,med,ASTGAM,NA,1
2018-05-03,Post-1year,P-08,45,high,AVEBAR,NA,5
2018-05-03,Post-1year,P-08,48,high,AVEBAR,NA,2
2018-05-03,Post-1year,P-01,30,med,AVEFAT,NA,2
2018-05-03,Post-1year,P-01,33,med,AVEFAT,NA,2
2018-05-03,Post-1year,P-08,42,med,AVEFAT,NA,0.5
2018-05-03,Post-1year,P-05,21,med,BACPILCON,NA,0.5
2018-05-03,Post-1year,P-05,12,med,BRADIS,NA,0.5
2018-05-03,Post-1year,P-08,24,med,BRADIS,NA,1
2018-05-03,Post-1year,P-08,27,high,BRADIS,NA,0.5
2018-05-03,Post-1year,P-08,42,med,BRADIS,NA,40
2018-05-03,Post-1year,P-08,45,high,BRADIS,NA,13
2018-05-03,Post-1year,P-01,3,med,BRIMIN,NA,0.5
2018-05-03,Post-1year,P-01,9,med,BRIMIN,NA,0.5
2018-05-03,Post-1year,P-01,12,med,BRIMIN,NA,1
2018-05-03,Post-1year,P-01,15,med,BRIMIN,NA,1
2018-05-03,Post-1year,P-01,15,med,BRIMIN,NA,3
2018-05-03,Post-1year,P-01,21,med,BRIMIN,NA,2
2018-05-03,Post-1year,P-01,30,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-01,36,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-01,39,med,BRIMIN,NA,0.5
2018-05-03,Post-1year,P-01,42,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-01,45,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-01,48,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-04,39,high,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,3,high,BRIMIN,NA,0.5
2018-05-03,Post-1year,P-05,6,high,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,9,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,12,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,18,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,21,med,BRIMIN,NA,3
2018-05-03,Post-1year,P-05,24,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,27,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,30,med,BRIMIN,NA,0.5
2018-05-03,Post-1year,P-05,33,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-05,36,med,BRIMIN,NA,4
2018-05-03,Post-1year,P-05,45,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-07,27,high,BRIMIN,NA,2
2018-05-03,Post-1year,P-07,30,high,BRIMIN,NA,2
2018-05-03,Post-1year,P-08,24,med,BRIMIN,NA,0.25
2018-05-03,Post-1year,P-08,30,high,BRIMIN,NA,1
2018-05-03,Post-1year,P-08,42,med,BRIMIN,NA,1
2018-05-03,Post-1year,P-02,45,low,BROHOR,NA,1
2018-05-03,Post-1year,P-05,33,med,BROHOR,NA,0.5
2018-05-03,Post-1year,P-10,0,med,BROHOR,NA,0.5
2018-05-03,Post-1year,P-10,3,med,BROHOR,NA,0.25
2018-05-03,Post-1year,P-10,42,med,BROHOR,NA,0.25
2018-05-03,Post-1year,P-10,45,med,BROHOR,NA,0.25
2018-05-03,Post-1year,P-10,48,low,BROHOR,NA,0.25
2018-05-03,Post-1year,P-01,0,high,BROMADMAD,NA,0.5
2018-05-03,Post-1year,P-01,3,med,BROMADMAD,NA,0.5
2018-05-03,Post-1year,P-01,6,med,BROMADMAD,NA,0.5
2018-05-03,Post-1year,P-01,15,med,BROMADMAD,NA,0.5
2018-05-03,Post-1year,P-01,39,med,BROMADMAD,NA,0.25
2018-05-03,Post-1year,P-02,45,low,BROMADMAD,NA,0.25
2018-05-03,Post-1year,P-04,42,high,BROMADMAD,NA,0.25
2018-05-03,Post-1year,P-05,27,med,BROMADMAD,NA,0.25
2018-05-03,Post-1year,P-05,33,med,BROMADMAD,NA,1
2018-05-03,Post-1year,P-05,36,med,BROMADMAD,NA,0.5
2018-05-03,Post-1year,P-05,39,med,BROMADMAD,NA,1
2018-05-03,Post-1year,P-05,48,med,BROMADMAD,NA,2
2018-05-03,Post-1year,P-06,45,low,BROMADMAD,NA,0.5
2018-05-03,Post-1year,P-07,0,high,BROMADMAD,NA,2
2018-05-03,Post-1year,P-07,39,high,BROMADMAD,NA,1
2018-05-03,Post-1year,P-10,3,med,BROMADMAD,NA,0.25
2018-05-03,Post-1year,P-10,12,med,BROMADMAD,NA,0.25
2018-05-03,Post-1year,P-10,15,med,BROMADMAD,NA,0.25
2018-05-03,Post-1year,P-10,18,med,BROMADRUB,NA,0.25
2018-05-03,Post-1year,P-02,42,low,BROSTE,NA,0.25
2018-05-03,Post-1year,P-02,45,low,BROSTE,NA,0.5
2018-05-03,Post-1year,P-02,48,low,BROSTE,NA,0.25
2018-05-03,Post-1year,P-08,24,med,BROSTE,NA,1
2018-05-03,Post-1year,P-08,48,high,BROSTE,NA,0.5
2018-05-03,Post-1year,P-07,0,high,CALBRE,NA,2
2018-05-03,Post-1year,P-07,6,high,CALBRE,NA,0.25
2018-05-03,Post-1year,P-07,30,high,CALBRE,NA,3
2018-05-03,Post-1year,P-01,0,high,CALAMA,NA,0.25
2018-05-03,Post-1year,P-01,3,med,CALAMA,NA,3
2018-05-03,Post-1year,P-01,6,med,CALAMA,NA,1
2018-05-03,Post-1year,P-01,9,med,CALAMA,NA,0.5
2018-05-03,Post-1year,P-01,15,med,CALAMA,NA,0.5
2018-05-03,Post-1year,P-01,24,med,CALAMA,NA,0.5
2018-05-03,Post-1year,P-01,30,med,CALAMA,NA,1
2018-05-03,Post-1year,P-01,33,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-01,42,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-01,48,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-02,0,low,CALAMA,NA,1
2018-05-03,Post-1year,P-02,3,low,CALAMA,NA,1
2018-05-03,Post-1year,P-02,6,low,CALAMA,NA,1
2018-05-03,Post-1year,P-02,9,low,CALAMA,NA,0.25
2018-05-03,Post-1year,P-02,12,low,CALAMA,NA,0.25
2018-05-03,Post-1year,P-02,15,low,CALAMA,NA,4
2018-05-03,Post-1year,P-02,18,low,CALAMA,NA,0.25
2018-05-03,Post-1year,P-02,21,low,CALAMA,NA,0.25
2018-05-03,Post-1year,P-02,30,high,CALAMA,NA,0.5
2018-05-03,Post-1year,P-02,39,high,CALAMA,NA,0.25
2018-05-03,Post-1year,P-02,45,low,CALAMA,NA,0.5
2018-05-03,Post-1year,P-02,48,low,CALAMA,NA,0.5
2018-05-03,Post-1year,P-04,21,high,CALAMA,NA,1
2018-05-03,Post-1year,P-04,33,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-04,36,high,CALAMA,NA,0.25
2018-05-03,Post-1year,P-04,45,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-05,12,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-06,9,high,CALAMA,NA,0.5
2018-05-03,Post-1year,P-06,15,high,CALAMA,NA,0.25
2018-05-03,Post-1year,P-06,21,high,CALAMA,NA,0.25
2018-05-03,Post-1year,P-06,30,med,CALAMA,NA,0.5
2018-05-03,Post-1year,P-06,33,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-06,42,low,CALAMA,NA,1
2018-05-03,Post-1year,P-06,45,low,CALAMA,NA,0.5
2018-05-03,Post-1year,P-07,6,high,CALAMA,NA,0.5
2018-05-03,Post-1year,P-07,21,med,CALAMA,NA,0.5
2018-05-03,Post-1year,P-07,27,high,CALAMA,NA,0.5
2018-05-03,Post-1year,P-10,15,med,CALAMA,NA,0.5
2018-05-03,Post-1year,P-10,33,med,CALAMA,NA,0.5
2018-05-03,Post-1year,P-10,36,med,CALAMA,NA,0.25
2018-05-03,Post-1year,P-01,3,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-01,6,med,CALPURPUR,NA,0.5
2018-05-03,Post-1year,P-02,0,low,CALPURPUR,NA,0.25
2018-05-03,Post-1year,P-02,3,low,CALPURPUR,NA,2
2018-05-03,Post-1year,P-02,6,low,CALPURPUR,NA,5
2018-05-03,Post-1year,P-02,9,low,CALPURPUR,NA,7
2018-05-03,Post-1year,P-02,12,low,CALPURPUR,NA,13
2018-05-03,Post-1year,P-02,15,low,CALPURPUR,NA,7
2018-05-03,Post-1year,P-02,18,low,CALPURPUR,NA,5
2018-05-03,Post-1year,P-02,21,low,CALPURPUR,NA,5
2018-05-03,Post-1year,P-02,24,low,CALPURPUR,NA,9
2018-05-03,Post-1year,P-02,27,med,CALPURPUR,NA,3
2018-05-03,Post-1year,P-02,30,high,CALPURPUR,NA,2
2018-05-03,Post-1year,P-02,33,med,CALPURPUR,NA,0.25
2018-05-03,Post-1year,P-02,36,high,CALPURPUR,NA,0.25
2018-05-03,Post-1year,P-02,39,high,CALPURPUR,NA,3
2018-05-03,Post-1year,P-02,42,low,CALPURPUR,NA,0.5
2018-05-03,Post-1year,P-04,0,high,CALPURPUR,NA,12
2018-05-03,Post-1year,P-04,3,high,CALPURPUR,NA,20
2018-05-03,Post-1year,P-04,6,high,CALPURPUR,NA,12
2018-05-03,Post-1year,P-04,9,high,CALPURPUR,NA,5
2018-05-03,Post-1year,P-04,12,high,CALPURPUR,NA,16
2018-05-03,Post-1year,P-04,15,high,CALPURPUR,NA,5
2018-05-03,Post-1year,P-04,18,med,CALPURPUR,NA,9
2018-05-03,Post-1year,P-04,21,high,CALPURPUR,NA,4
2018-05-03,Post-1year,P-04,24,med,CALPURPUR,NA,5
2018-05-03,Post-1year,P-04,27,med,CALPURPUR,NA,4
2018-05-03,Post-1year,P-04,30,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-04,45,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-05,0,high,CALPURPUR,NA,8
2018-05-03,Post-1year,P-05,3,high,CALPURPUR,NA,2
2018-05-03,Post-1year,P-05,9,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-06,0,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-06,3,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-06,9,high,CALPURPUR,NA,0.5
2018-05-03,Post-1year,P-06,15,high,CALPURPUR,NA,0.5
2018-05-03,Post-1year,P-07,0,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,3,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,6,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,9,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,12,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,15,high,CALPURPUR,NA,5
2018-05-03,Post-1year,P-07,18,high,CALPURPUR,NA,0.25
2018-05-03,Post-1year,P-07,21,med,CALPURPUR,NA,3
2018-05-03,Post-1year,P-07,24,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,30,high,CALPURPUR,NA,0.25
2018-05-03,Post-1year,P-07,33,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,33,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-07,42,high,CALPURPUR,NA,2
2018-05-03,Post-1year,P-08,0,med,CALPURPUR,NA,6
2018-05-03,Post-1year,P-08,3,med,CALPURPUR,NA,8
2018-05-03,Post-1year,P-08,6,med,CALPURPUR,NA,11
2018-05-03,Post-1year,P-08,9,med,CALPURPUR,NA,8
2018-05-03,Post-1year,P-08,12,med,CALPURPUR,NA,3
2018-05-03,Post-1year,P-08,15,med,CALPURPUR,NA,7
2018-05-03,Post-1year,P-08,18,med,CALPURPUR,NA,6
2018-05-03,Post-1year,P-08,21,med,CALPURPUR,NA,6
2018-05-03,Post-1year,P-08,24,med,CALPURPUR,NA,3
2018-05-03,Post-1year,P-08,27,high,CALPURPUR,NA,11
2018-05-03,Post-1year,P-08,33,high,CALPURPUR,NA,20
2018-05-03,Post-1year,P-08,39,med,CALPURPUR,NA,12
2018-05-03,Post-1year,P-08,42,med,CALPURPUR,NA,5
2018-05-03,Post-1year,P-08,45,high,CALPURPUR,NA,1
2018-05-03,Post-1year,P-08,48,high,CALPURPUR,NA,0.5
2018-05-03,Post-1year,P-10,6,med,CALPURPUR,NA,3
2018-05-03,Post-1year,P-10,9,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-10,12,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-10,15,med,CALPURPUR,NA,2
2018-05-03,Post-1year,P-10,15,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-10,18,med,CALPURPUR,NA,2
2018-05-03,Post-1year,P-10,24,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-10,36,med,CALPURPUR,NA,1
2018-05-03,Post-1year,P-10,39,med,CALPURPUR,NA,2
2018-05-03,Post-1year,P-10,42,med,CALPURPUR,NA,2
2018-05-03,Post-1year,P-10,45,med,CALPURPUR,NA,3
2018-05-03,Post-1year,P-01,27,med,CASATT,NA,0.5
2018-05-03,Post-1year,P-01,33,med,CASATT,NA,0.25
2018-05-03,Post-1year,P-10,0,med,CASATT,NA,0.5
2018-05-03,Post-1year,P-02,3,low,CEANOTHUS,seed,0.25
2018-05-03,Post-1year,P-02,9,low,CEANOTHUS,seed,0.5
2018-05-03,Post-1year,P-02,12,low,CEANOTHUS,seed,0.5
2018-05-03,Post-1year,P-02,15,low,CEANOTHUS,seed,0.25
2018-05-03,Post-1year,P-02,18,low,CEANOTHUS,seed,0.25
2018-05-03,Post-1year,P-02,21,low,CEANOTHUS,seed,1
2018-05-03,Post-1year,P-02,24,low,CEANOTHUS,seed,3
2018-05-03,Post-1year,P-02,27,med,CEANOTHUS,seed,0.5
2018-05-03,Post-1year,P-02,30,high,CEANOTHUS,seed,1
2018-05-03,Post-1year,P-02,33,med,CEANOTHUS,seed,0.25
2018-05-03,Post-1year,P-02,36,high,CEANOTHUS,seed,1
2018-05-03,Post-1year,P-02,39,high,CEANOTHUS,seed,1
2018-05-03,Post-1year,P-04,0,high,CEANOTHUS,seed,1
2018-05-03,Post-1year,P-04,3,high,CEANOTHUS,seed,2
2018-05-03,Post-1year,P-04,6,high,CEANOTHUS,seed,3
